TIMESTAMP,RECORD,BattV [V],T_1 [degC],T_2 [degC],RH_1 [%RH],RH_2 [%RH],Speed_wind_1 [m/s],Speed_wind_2 [m/s],Speed_gust_1 [m/s],Speed_gust_2 [m/s],Dir_wind [deg],p_air [hPa],SW_up [W/m^2],SW_down [W/m^2],LW_up [W/m^2],LW_down [W/m^2],T_cnr1_degc [degC],T_ground [degC]
2026-03-18 14:32:00,1237,13.46,-0.353,-0.282,48.27,46.75,2.39,3.496,3.398,4.508,0.183,998.4826,34.95,44.62,300.6,287.1,-0.714,-1.866
2026-03-18 14:33:00,1238,13.46,-0.392,-0.33,49.01,48.08,3.116,4.309,4.53,5.978,0.231,998.421,33.66,42.91,300.3,287.5,-0.715,-1.838
2026-03-18 14:34:00,1239,13.46,-0.473,-0.375,51.68,49.5,2.589,3.91,3.295,4.9,354.4,998.3959,32.21,41.07,300.1,287.4,-0.746,-1.86
2026-03-18 14:35:00,1240,13.46,-0.569,-0.436,51.0,47.9,2.279,3.41,2.883,4.018,354.5,998.398,31.0,39.39,299.7,287.1,-0.783,-1.892
2026-03-18 14:36:00,1241,13.46,-0.648,-0.453,48.65,46.65,1.873,2.944,3.037,4.214,10.21,998.439,29.33,37.24,299.5,286.9,-0.828,-1.978
2026-03-18 14:37:00,1242,13.46,-0.59,-0.409,49.43,46.87,3.566,4.88,5.56,6.664,19.01,998.43,29.02,36.77,299.8,287.0,-0.809,-1.943
2026-03-18 14:38:00,1243,13.46,-0.473,-0.337,48.25,47.76,3.573,4.875,4.479,5.88,14.14,998.4398,28.67,36.33,300.3,287.6,-0.766,-1.876
2026-03-18 14:39:00,1244,13.46,-0.424,-0.32,49.76,50.08,3.512,4.937,4.427,5.488,1.786,998.4524,28.38,35.86,300.2,287.8,-0.756,-1.888
2026-03-18 14:40:00,1245,13.46,-0.567,-0.45,53.22,51.84,2.751,4.145,3.501,4.9,354.5,998.4623,27.39,34.74,299.8,287.6,-0.824,-2.004
2026-03-18 14:41:00,1246,13.45,-0.824,-0.626,52.96,51.03,2.537,3.881,3.964,5.782,8.66,998.4141,25.8,32.79,299.5,287.8,-0.879,-2.109
2026-03-18 14:42:00,1247,13.45,-0.919,-0.687,53.74,52.04,1.643,2.977,2.883,4.116,2.637,998.329,25.04,31.7,299.3,287.8,-0.907,-2.095
2026-03-18 14:43:00,1248,13.44,-0.968,-0.743,51.14,48.03,2.699,4.32,5.869,7.84,0.142,998.2208,24.32,30.68,299.3,288.1,-0.923,-2.054
2026-03-18 14:44:00,1249,13.45,-0.758,-0.548,47.33,46.09,2.87,4.072,5.663,7.056,340.4,998.207,23.81,29.98,300.2,288.9,-0.863,-1.754
2026-03-18 14:45:00,1250,13.45,-0.459,-0.342,45.87,44.85,2.672,3.964,3.346,5.096,0.225,998.2855,24.0,29.97,300.3,289.4,-0.791,-1.469
2026-03-18 14:46:00,1251,13.45,-0.294,-0.234,48.55,48.47,2.893,4.189,4.273,5.488,23.21,998.2355,23.66,29.39,300.4,289.5,-0.742,-1.391
2026-03-18 14:47:00,1252,13.45,-0.386,-0.305,49.91,46.96,3.5,5.158,4.273,5.978,17.41,998.1815,23.18,28.82,300.2,289.7,-0.774,-1.566
2026-03-18 14:48:00,1253,13.45,-0.535,-0.363,49.36,47.48,4.498,6.347,6.589,8.53,18.88,998.0475,22.27,27.81,300.2,289.9,-0.811,-1.74
2026-03-18 14:49:00,1254,13.45,-0.514,-0.346,47.84,47.57,3.952,5.254,5.354,6.86,17.17,998.0214,21.35,26.72,300.7,290.4,-0.782,-1.666
2026-03-18 14:50:00,1255,13.45,-0.414,-0.314,46.87,45.3,4.732,6.366,8.34,9.31,4.216,998.0108,21.65,26.88,300.8,290.2,-0.741,-1.542
2026-03-18 14:52:00,1256,0.0,-0.231,-0.186,45.73,45.52,3.558,4.986,4.788,6.468,0.071,959.5,20.87,26.06,289.2,278.7,-0.65,-1.431
2026-03-18 14:53:00,1257,13.45,-0.276,-0.226,47.79,46.86,2.566,3.922,3.243,4.508,14.66,998.0193,21.6,26.93,300.4,289.7,-0.689,-1.54
2026-03-18 14:54:00,1258,13.45,-0.37,-0.313,50.93,50.98,2.613,4.076,5.457,6.664,23.46,997.9322,21.29,26.59,300.1,289.5,-0.719,-1.712
2026-03-18 14:55:00,1259,13.45,-0.492,-0.412,46.62,45.47,5.631,7.311,8.39,9.9,23.65,997.9098,20.48,25.67,300.6,290.1,-0.736,-1.91
2026-03-18 14:56:00,1260,13.45,-0.382,-0.315,49.34,47.99,4.609,6.536,6.023,7.644,26.71,997.9232,21.34,26.54,300.9,289.9,-0.695,-2.648
2026-03-18 14:57:00,1261,13.45,-0.479,-0.374,48.38,45.99,4.077,6.029,5.457,7.35,31.02,997.9405,21.28,26.62,300.6,289.4,-0.754,-2.987
2026-03-18 14:58:00,1262,13.45,-0.489,-0.336,48.49,47.79,4.109,5.636,6.384,8.13,24.76,997.9249,20.64,25.89,300.9,289.7,-0.721,-3.115
2026-03-18 14:59:00,1263,13.41,-0.437,-0.34,50.21,48.95,3.1,4.724,4.324,6.37,33.67,997.9757,21.1,26.18,300.5,289.0,-0.735,-3.169
2026-03-18 15:00:00,1264,13.45,-0.527,-0.4,47.51,46.15,3.485,5.041,5.354,6.958,43.59,997.9833,19.91,24.83,300.5,289.3,-0.763,-3.194
2026-03-18 15:01:00,1265,13.45,-0.457,-0.333,49.06,48.8,3.264,4.464,4.685,6.566,52.19,997.9379,19.97,24.68,300.7,289.7,-0.712,-3.208
2026-03-18 15:02:00,1266,13.46,-0.427,-0.335,49.43,49.17,5.346,6.769,8.13,9.31,42.86,997.8955,19.82,24.47,300.6,289.7,-0.735,-3.217
2026-03-18 15:03:00,1267,13.46,-0.508,-0.401,52.36,52.4,6.158,7.705,7.825,10.29,31.19,997.8564,19.62,24.16,300.7,289.5,-0.774,-3.226
2026-03-18 15:04:00,1268,13.46,-0.616,-0.471,51.79,49.16,8.16,10.31,11.22,13.43,48.34,997.7552,19.18,23.61,301.0,289.5,-0.805,-3.239
2026-03-18 15:05:00,1269,13.46,-0.559,-0.38,46.89,45.2,6.719,8.04,11.53,12.45,51.68,997.7974,18.75,23.17,301.3,289.5,-0.768,-3.267
2026-03-18 15:06:00,1270,13.46,-0.418,-0.322,50.21,48.8,5.598,7.216,7.156,8.82,16.11,997.8135,19.7,24.09,300.9,288.9,-0.753,-3.284
2026-03-18 15:07:00,1271,13.45,-0.483,-0.382,47.04,45.34,6.672,8.02,10.09,12.05,46.13,997.7371,18.84,23.24,300.9,289.2,-0.804,-3.295
2026-03-18 15:08:00,1272,13.46,-0.384,-0.308,45.72,44.48,6.06,7.09,8.19,9.41,55.35,997.7422,18.31,22.72,301.2,289.5,-0.739,-3.304
2026-03-18 15:09:00,1273,13.46,-0.247,-0.201,46.38,45.02,5.33,6.81,8.49,11.47,12.68,997.7721,18.84,23.18,301.3,289.4,-0.634,-3.313
2026-03-18 15:10:00,1274,13.46,-0.158,-0.093,44.65,44.94,7.401,8.74,9.88,11.37,6.901,997.7139,18.81,23.18,301.5,288.9,-0.595,-3.318
2026-03-18 15:11:00,1275,13.46,-0.203,-0.177,48.48,48.53,5.903,7.04,8.55,9.31,43.99,997.8329,19.09,23.47,301.0,288.2,-0.633,-3.312
2026-03-18 15:12:00,1276,13.46,-0.422,-0.347,47.42,47.02,4.727,5.943,5.817,7.252,42.17,997.8585,17.49,21.63,300.7,288.4,-0.736,-3.311
2026-03-18 15:13:00,1277,13.46,-0.412,-0.318,47.57,45.95,6.385,7.923,9.27,10.78,36.18,997.802,16.7,20.59,300.9,289.2,-0.74,-3.311
2026-03-18 15:14:00,1278,13.46,-0.278,-0.185,43.95,43.54,5.031,6.033,7.516,8.33,41.45,997.8568,16.14,19.92,301.4,289.6,-0.654,-3.318
2026-03-18 15:15:00,1279,13.46,-0.062,-0.038,44.45,44.16,1.468,2.365,2.523,3.43,51.16,997.8162,17.25,20.99,301.2,289.8,-0.561,-3.315
2026-03-18 15:16:00,1280,13.46,-0.028,-0.051,46.46,46.94,3.133,4.355,4.685,5.488,29.66,997.7878,16.99,20.68,300.7,289.7,-0.59,-3.309
2026-03-18 15:17:00,1281,13.46,-0.186,-0.183,47.71,46.62,3.52,4.651,5.714,7.056,61.52,997.7955,16.21,19.76,300.6,289.9,-0.641,-3.305
2026-03-18 15:18:00,1282,13.46,-0.246,-0.212,44.41,44.26,2.219,3.108,3.089,4.116,29.64,997.7938,15.34,18.85,300.5,290.0,-0.658,-3.304
2026-03-18 15:19:00,1283,13.46,-0.262,-0.252,48.63,50.56,3.736,4.902,6.744,7.35,47.18,997.7699,15.43,18.81,300.4,289.5,-0.66,-3.3
2026-03-18 15:20:00,1284,13.46,-0.406,-0.388,47.33,46.02,5.972,7.727,7.722,9.41,31.61,997.6591,15.06,18.42,300.5,289.6,-0.72,-3.309
2026-03-18 15:21:00,1285,13.46,-0.41,-0.339,49.51,49.3,7.073,8.57,9.99,10.39,40.29,997.6111,15.12,18.48,300.9,289.6,-0.718,-3.325
2026-03-18 15:22:00,1286,13.46,-0.494,-0.415,52.17,50.05,5.066,6.386,7.516,8.53,65.31,997.6693,14.99,18.48,300.8,289.4,-0.779,-3.344
2026-03-18 15:23:00,1287,13.46,-0.533,-0.417,47.72,47.08,4.709,5.82,5.611,6.958,22.23,997.6744,15.02,18.39,300.8,289.1,-0.772,-3.353
2026-03-18 15:24:00,1288,13.46,-0.51,-0.424,49.71,48.77,3.726,5.18,5.817,7.644,35.1,997.6929,15.46,18.94,300.5,288.8,-0.79,-3.351
2026-03-18 15:25:00,1289,13.46,-0.592,-0.485,50.44,48.19,5.482,7.068,6.692,8.33,40.8,997.6332,15.26,18.84,300.4,288.8,-0.849,-3.351
2026-03-18 15:26:00,1290,13.46,-0.593,-0.464,49.61,48.52,4.955,5.964,7.156,8.04,65.56,997.6558,15.34,19.01,300.7,289.0,-0.844,-3.351
2026-03-18 15:27:00,1291,13.46,-0.54,-0.437,50.55,49.55,4.663,5.889,6.538,7.546,52.62,997.6296,16.05,19.83,300.9,288.7,-0.802,-3.353
2026-03-18 15:28:00,1292,13.46,-0.559,-0.445,50.5,47.95,3.703,4.836,5.457,5.88,62.99,997.5762,16.51,20.42,300.7,289.1,-0.819,-3.356
2026-03-18 15:29:00,1293,13.46,-0.606,-0.449,51.55,50.32,5.296,6.85,7.259,9.51,31.14,997.5197,16.69,20.61,300.7,288.8,-0.846,-3.356
2026-03-18 15:30:00,1294,13.46,-0.675,-0.518,48.47,45.61,7.612,9.33,11.38,13.43,25.76,997.4683,16.43,20.44,300.8,289.0,-0.891,-3.369
2026-03-18 15:31:00,1295,13.46,-0.598,-0.451,49.73,48.37,5.195,6.712,6.281,7.742,18.75,997.5112,16.69,20.74,300.7,288.7,-0.892,-3.379
2026-03-18 15:32:00,1296,13.46,-0.511,-0.385,46.19,45.0,4.341,5.471,6.229,7.35,9.27,997.4814,16.73,20.89,300.7,288.7,-0.88,-3.38
2026-03-18 15:33:00,1297,13.46,-0.402,-0.329,49.7,49.18,4.106,5.504,4.736,6.076,12.85,997.4506,17.76,22.25,300.4,287.9,-0.875,-3.368
2026-03-18 15:34:00,1298,13.46,-0.513,-0.398,46.95,45.85,4.49,5.93,7.207,8.82,16.5,997.3912,17.51,22.16,300.2,287.7,-0.925,-3.357
2026-03-18 15:35:00,1299,13.46,-0.455,-0.356,48.21,48.28,4.041,5.168,7.259,7.938,40.68,997.3514,17.84,22.6,300.6,287.2,-0.863,-3.351
2026-03-18 15:36:00,1300,13.46,-0.469,-0.414,49.28,47.94,5.874,7.42,7.825,9.41,47.09,997.3219,18.88,23.71,300.5,286.6,-0.854,-3.349
2026-03-18 15:37:00,1301,13.46,-0.434,-0.332,48.64,47.66,6.488,7.866,8.44,10.19,52.43,997.3173,18.86,23.85,300.9,286.7,-0.828,-3.355
2026-03-18 15:38:00,1302,13.46,-0.381,-0.307,48.01,46.81,6.394,7.707,9.01,10.29,48.88,997.3352,19.07,24.1,300.9,286.5,-0.802,-3.363
2026-03-18 15:39:00,1303,13.46,-0.393,-0.347,50.68,51.91,6.485,7.756,9.06,10.29,32.36,997.2433,19.35,24.39,300.8,286.3,-0.8,-3.376
2026-03-18 15:40:00,1304,13.46,-0.54,-0.473,49.94,48.91,8.91,10.73,12.3,14.11,34.28,997.0989,18.72,23.69,301.0,286.5,-0.856,-3.379
2026-03-18 15:41:00,1305,13.46,-0.437,-0.331,49.03,47.9,7.605,9.27,10.35,11.96,31.25,997.1776,18.71,23.67,301.4,286.4,-0.793,-3.39
2026-03-18 15:42:00,1306,13.46,-0.367,-0.261,45.79,45.23,6.797,8.22,8.85,10.88,39.62,997.204,19.03,24.16,301.3,285.7,-0.775,-3.395
2026-03-18 15:43:00,1307,13.46,-0.324,-0.253,48.44,48.32,5.135,6.419,7.156,8.23,34.53,997.203,19.64,24.83,301.0,285.3,-0.739,-3.39
2026-03-18 15:44:00,1308,13.46,-0.369,-0.29,47.66,46.32,6.437,7.346,8.8,9.8,61.27,997.1608,19.02,24.25,301.2,287.0,-0.751,-3.382
2026-03-18 15:45:00,1309,13.46,-0.215,-0.132,46.11,45.87,4.769,5.782,6.075,6.762,73.2,997.1765,19.16,24.36,301.6,288.1,-0.639,-3.378
2026-03-18 15:46:00,1310,13.46,-0.047,0.015,44.46,44.05,2.839,3.656,4.427,5.292,46.21,997.1929,19.29,24.33,301.7,288.1,-0.519,-3.368
2026-03-18 15:47:00,1311,13.46,0.097,0.117,44.36,44.03,2.922,3.851,4.376,5.488,38.02,997.1973,19.19,24.09,301.6,288.3,-0.441,-3.36
2026-03-18 15:48:00,1312,13.46,0.158,0.15,46.11,44.39,0.698,1.971,1.287,2.744,10.56,997.2062,18.94,23.68,301.0,287.8,-0.435,-3.347
2026-03-18 15:49:00,1313,13.46,0.078,0.071,45.79,45.43,2.878,4.014,4.17,5.292,354.5,997.1852,18.23,22.82,300.4,287.1,-0.476,-3.333
2026-03-18 15:50:00,1314,13.46,-0.092,-0.082,45.48,46.0,3.391,4.323,5.508,6.37,33.31,997.139,17.7,22.33,300.4,286.9,-0.524,-3.317
2026-03-18 15:51:00,1315,13.46,-0.193,-0.166,45.8,44.83,5.255,6.385,7.568,8.82,47.86,997.0616,17.6,22.26,300.7,287.2,-0.523,-3.315
2026-03-18 15:52:00,1316,13.46,-0.065,-0.032,46.66,46.53,4.893,6.13,6.898,7.546,30.39,997.0506,17.82,22.61,301.4,287.5,-0.461,-3.32
2026-03-18 15:53:00,1317,13.46,-0.094,-0.096,48.61,48.08,5.937,7.372,7.671,9.21,36.72,996.9945,18.46,23.35,300.9,286.7,-0.535,-3.332
2026-03-18 15:54:00,1318,13.46,-0.319,-0.216,46.91,45.4,5.253,6.563,6.847,8.23,52.11,997.0092,17.05,21.76,300.8,287.1,-0.632,-3.342
2026-03-18 15:55:00,1319,13.46,-0.364,-0.226,49.89,49.92,4.439,5.575,5.714,7.056,49.52,997.065,16.76,21.31,300.7,287.0,-0.655,-3.341
2026-03-18 15:56:00,1320,13.45,-0.496,-0.372,50.47,49.56,5.012,6.249,6.538,7.644,55.94,997.022,16.63,21.17,300.6,287.3,-0.736,-3.341
2026-03-18 15:57:00,1321,13.46,-0.497,-0.341,48.07,47.33,6.782,8.12,9.06,9.9,47.73,996.9529,16.1,20.6,301.2,287.9,-0.719,-3.343
2026-03-18 15:58:00,1322,13.46,-0.433,-0.32,48.01,47.03,5.738,6.951,6.898,7.742,43.36,996.9908,17.0,21.52,300.9,288.0,-0.726,-3.351
2026-03-18 15:59:00,1323,13.46,-0.509,-0.399,50.15,49.75,4.914,6.137,5.972,7.448,28.27,997.0031,16.62,21.18,300.6,287.6,-0.794,-3.356
2026-03-18 16:00:00,1324,13.46,-0.604,-0.489,50.0,48.71,3.981,5.344,5.354,6.566,14.38,996.9706,16.22,20.71,300.3,287.3,-0.855,-3.359
2026-03-18 16:01:00,1325,13.46,-0.618,-0.476,48.89,46.35,5.949,7.547,7.053,9.02,27.36,996.8677,16.09,20.6,300.5,287.2,-0.877,-3.356
2026-03-18 16:02:00,1326,13.46,-0.586,-0.425,48.06,46.8,4.569,5.776,5.869,7.252,36.3,996.8237,16.07,20.72,300.5,287.1,-0.875,-3.351
2026-03-18 16:03:00,1327,13.46,-0.576,-0.459,51.52,51.44,4.249,5.589,5.405,6.468,18.83,996.7794,16.73,21.52,300.2,286.5,-0.892,-3.35
2026-03-18 16:04:00,1328,13.46,-0.705,-0.587,49.95,47.78,4.269,5.743,5.714,6.664,29.01,996.7803,16.71,21.7,300.0,286.6,-0.977,-3.35
2026-03-18 16:05:00,1329,13.45,-0.749,-0.555,49.41,47.95,4.849,6.284,6.126,7.644,43.1,996.769,16.15,21.09,300.3,287.6,-0.987,-3.348
2026-03-18 16:06:00,1330,13.46,-0.641,-0.458,46.24,44.97,5.612,6.779,7.259,8.72,34.12,996.7532,15.62,20.3,300.7,287.8,-0.935,-3.351
2026-03-18 16:07:00,1331,13.46,-0.407,-0.307,47.42,47.14,3.972,5.093,6.435,6.958,29.7,996.763,16.14,20.6,300.8,288.1,-0.841,-3.357
2026-03-18 16:08:00,1332,13.46,-0.377,-0.344,50.03,49.23,5.244,6.627,6.847,8.04,35.15,996.6992,15.94,20.29,300.5,288.5,-0.867,-3.354
2026-03-18 16:09:00,1333,13.45,-0.486,-0.41,47.4,46.13,5.474,6.712,7.001,8.53,51.28,996.6698,14.89,19.09,300.7,288.9,-0.885,-3.359
2026-03-18 16:10:00,1334,13.46,-0.455,-0.375,47.45,46.7,4.65,5.802,6.126,7.056,27.01,996.7435,14.72,18.69,300.7,287.9,-0.863,-3.36
2026-03-18 16:11:00,1335,13.46,-0.471,-0.407,48.01,47.44,3.73,4.962,4.479,5.782,0.16,996.7897,14.58,18.36,300.3,287.0,-0.889,-3.358
2026-03-18 16:12:00,1336,13.46,-0.53,-0.44,47.2,47.12,3.245,4.199,4.324,5.586,354.5,996.7298,14.01,17.76,300.0,286.6,-0.924,-3.353
2026-03-18 16:13:00,1337,13.46,-0.539,-0.468,48.19,47.03,2.326,3.025,2.986,4.018,321.6,996.6917,14.26,18.08,299.7,286.7,-0.93,-3.341
2026-03-18 16:14:00,1338,13.46,-0.593,-0.529,49.68,49.98,2.865,3.931,4.633,5.488,59.31,996.6922,13.97,17.76,299.6,286.2,-0.956,-3.335
2026-03-18 16:15:00,1339,13.46,-0.672,-0.61,50.33,49.64,3.272,4.351,4.839,5.488,42.04,996.6503,13.77,17.5,299.4,283.9,-1.007,-3.334
2026-03-18 16:16:00,1340,13.46,-0.72,-0.666,49.15,48.15,3.724,4.825,4.942,6.272,32.18,996.5988,13.76,17.45,299.3,282.1,-1.035,-3.336
2026-03-18 16:17:00,1341,13.45,-0.752,-0.68,48.27,47.38,5.002,6.27,7.516,8.13,42.17,996.5856,13.37,17.06,299.6,283.3,-1.043,-3.345
2026-03-18 16:18:00,1342,13.46,-0.693,-0.631,50.85,49.99,4.571,5.789,6.795,7.644,28.7,996.584,13.44,17.04,299.9,283.9,-1.024,-3.355
2026-03-18 16:19:00,1343,13.46,-0.734,-0.642,49.08,46.65,3.74,4.946,4.53,5.586,27.83,996.61,13.04,16.52,299.3,283.7,-1.096,-3.364
2026-03-18 16:20:00,1344,13.46,-0.666,-0.533,47.27,46.1,3.472,4.53,6.589,8.04,41.07,996.6227,11.76,14.94,299.8,284.8,-1.05,-3.37
2026-03-18 16:21:00,1345,13.46,-0.466,-0.375,45.25,45.02,1.994,2.595,3.552,4.312,34.52,996.5414,11.99,14.9,300.0,284.9,-0.95,-3.375
2026-03-18 16:22:00,1346,13.46,-0.294,-0.263,46.36,46.35,2.535,3.605,5.045,6.076,28.16,996.5378,12.27,15.02,300.0,285.7,-0.885,-3.368
2026-03-18 16:23:00,1347,13.45,-0.272,-0.274,45.4,45.67,3.23,4.058,4.427,5.292,0.189,996.5321,11.99,14.83,299.9,286.5,-0.895,-3.365
2026-03-18 16:24:00,1348,13.46,-0.288,-0.273,45.16,45.78,2.438,3.241,3.964,4.998,24.43,996.4728,11.2,14.15,299.9,287.2,-0.879,-3.357
2026-03-18 16:25:00,1349,13.46,-0.264,-0.275,46.85,46.91,2.286,3.315,3.964,4.802,34.09,996.4785,11.26,14.25,299.9,287.9,-0.858,-3.356
2026-03-18 16:26:00,1350,13.46,-0.345,-0.343,49.37,49.98,3.378,4.346,4.015,5.096,49.07,996.4882,10.93,13.88,299.9,288.2,-0.879,-3.354
2026-03-18 16:27:00,1351,13.46,-0.505,-0.483,49.34,48.74,4.137,5.488,6.126,7.546,27.11,996.4719,9.98,12.7,299.8,288.2,-0.961,-3.363
2026-03-18 16:28:00,1352,13.46,-0.579,-0.507,49.39,48.91,5.585,7.088,7.825,9.9,30.64,996.3829,9.12,11.61,300.3,288.6,-0.962,-3.369
2026-03-18 16:29:00,1353,13.46,-0.602,-0.507,51.4,49.23,8.32,10.05,10.6,12.64,40.36,996.2541,8.69,11.09,300.7,289.6,-0.974,-3.384
2026-03-18 16:30:00,1354,13.46,-0.616,-0.468,50.88,47.77,7.579,9.0,9.63,10.19,52.85,996.3579,8.56,10.87,300.9,289.2,-0.991,-3.396
2026-03-18 16:31:00,1355,13.46,-0.54,-0.381,47.74,46.18,6.07,7.178,9.78,10.39,42.66,996.441,7.779,9.83,301.3,288.7,-0.929,-3.408
2026-03-18 16:32:00,1356,13.46,-0.437,-0.32,46.96,46.28,3.323,4.218,4.891,5.39,60.33,996.4136,8.07,9.98,300.9,288.0,-0.88,-3.416
2026-03-18 16:33:00,1357,13.45,-0.394,-0.319,51.37,51.69,4.289,5.527,8.13,8.82,60.11,996.3996,7.973,9.75,300.8,287.9,-0.848,-3.41
2026-03-18 16:34:00,1358,13.46,-0.525,-0.45,54.54,53.59,5.999,7.393,7.876,9.31,47.96,996.3278,7.926,9.63,300.9,287.7,-0.894,-3.412
2026-03-18 16:35:00,1359,13.46,-0.77,-0.634,52.74,51.95,5.62,6.859,8.29,9.51,37.06,996.3002,7.021,8.75,300.6,288.1,-1.011,-3.421
2026-03-18 16:36:00,1360,13.46,-0.737,-0.579,51.56,50.03,7.598,9.31,9.47,11.47,35.89,996.1993,6.401,7.955,301.0,288.9,-0.982,-3.428
2026-03-18 16:37:00,1361,13.46,-0.707,-0.549,52.26,51.4,7.19,8.74,9.27,10.58,44.11,996.2075,6.858,8.48,300.9,288.1,-1.028,-3.436
2026-03-18 16:38:00,1362,13.45,-0.745,-0.591,50.33,49.24,4.521,5.548,6.847,7.154,5.269,996.2236,6.189,7.732,300.8,287.8,-1.04,-3.444
2026-03-18 16:39:00,1363,13.45,-0.705,-0.594,50.75,48.79,4.17,5.387,8.85,10.49,34.82,996.1614,6.331,7.781,300.5,288.2,-1.038,-3.433
2026-03-18 16:40:00,1364,13.46,-0.575,-0.468,47.76,45.84,6.291,7.763,8.19,9.41,25.55,996.0503,5.863,7.2,301.2,289.0,-0.975,-3.428
2026-03-18 16:41:00,1365,13.46,-0.397,-0.304,48.55,48.16,5.239,6.349,6.178,7.448,29.54,996.0367,6.08,7.425,301.4,289.0,-0.875,-3.424
2026-03-18 16:42:00,1366,13.45,-0.369,-0.325,48.62,46.9,5.27,6.547,7.979,9.41,58.41,995.9915,6.457,7.812,301.0,289.7,-0.877,-3.417
2026-03-18 16:43:00,1367,13.46,-0.326,-0.254,51.21,51.7,5.909,6.764,7.773,8.33,51.84,995.9519,6.0,7.266,301.3,289.8,-0.85,-3.417
2026-03-18 16:44:00,1368,13.46,-0.356,-0.288,50.49,49.33,7.979,9.62,10.6,12.15,52.28,995.908,5.502,6.724,301.3,290.0,-0.889,-3.42
2026-03-18 16:45:00,1369,13.46,-0.421,-0.291,48.85,46.38,6.931,8.21,8.39,10.09,28.38,995.9863,5.035,6.165,301.4,290.4,-0.899,-3.426
2026-03-18 16:46:00,1370,13.46,-0.388,-0.263,48.29,47.13,5.663,7.055,7.362,8.62,16.83,995.9869,4.747,5.749,301.5,291.0,-0.855,-3.427
2026-03-18 16:47:00,1371,13.46,-0.336,-0.22,46.67,45.79,5.274,6.624,7.259,8.53,26.72,995.9745,4.412,5.366,301.5,291.2,-0.85,-3.42
2026-03-18 16:48:00,1372,13.46,-0.256,-0.164,48.63,46.78,4.911,6.246,6.126,7.35,35.96,995.9861,4.576,5.437,301.5,291.3,-0.795,-3.401
2026-03-18 16:49:00,1373,13.46,-0.258,-0.179,49.18,49.26,6.234,7.546,7.619,9.31,31.93,995.957,4.142,4.941,301.5,291.4,-0.789,-3.387
2026-03-18 16:50:00,1374,13.46,-0.289,-0.212,46.1,45.46,6.887,8.06,8.65,10.0,27.61,995.963,3.729,4.423,301.6,292.0,-0.798,-3.385
2026-03-18 16:51:00,1375,13.46,-0.247,-0.196,50.94,49.85,5.059,6.373,6.538,7.938,39.16,996.0471,4.097,4.835,301.5,291.8,-0.773,-3.38
2026-03-18 16:52:00,1376,13.46,-0.373,-0.285,47.69,45.87,6.153,7.361,8.55,10.58,50.87,996.0467,3.192,3.86,301.6,292.2,-0.791,-3.381
2026-03-18 16:53:00,1377,13.46,-0.257,-0.148,46.11,44.97,5.686,6.507,7.362,7.84,65.61,996.0748,3.007,3.62,302.1,292.4,-0.691,-3.377
2026-03-18 16:54:00,1378,13.46,-0.076,-0.013,45.06,44.49,3.361,4.321,4.324,5.586,24.69,996.1226,3.721,4.299,301.9,292.2,-0.609,-3.371
2026-03-18 16:55:00,1379,13.46,-0.004,0.022,47.35,47.82,2.539,3.446,3.449,4.508,42.04,996.1536,4.042,4.587,301.5,291.7,-0.58,-3.363
2026-03-18 16:56:00,1380,13.46,-0.099,-0.102,49.43,48.87,2.43,3.455,3.449,4.41,22.06,996.1639,3.78,4.33,301.0,291.2,-0.647,-3.353
2026-03-18 16:57:00,1381,13.46,-0.32,-0.258,50.27,49.06,1.282,2.189,1.956,2.744,30.3,996.1385,3.016,3.518,300.4,291.2,-0.757,-3.345
2026-03-18 16:58:00,1382,13.46,-0.502,-0.379,49.05,47.02,1.82,2.449,2.42,3.234,32.89,996.1293,2.511,3.003,300.0,291.4,-0.86,-3.339
2026-03-18 16:59:00,1383,13.46,-0.588,-0.423,49.09,48.34,1.132,1.933,2.317,2.842,4.441,996.0533,1.92,2.349,300.3,292.1,-0.875,-3.328
2026-03-18 17:00:00,1384,13.46,-0.552,-0.424,51.66,49.87,1.712,2.637,2.008,3.234,41.97,996.0515,2.983,3.486,299.8,291.4,-0.923,-3.322
2026-03-18 17:01:00,1385,13.46,-0.655,-0.507,50.59,50.08,3.243,4.296,4.685,5.978,31.0,995.9744,2.015,2.569,300.0,292.1,-0.999,-3.321
2026-03-18 17:02:00,1386,13.46,-0.629,-0.474,49.46,48.65,3.178,4.263,4.015,4.998,29.0,995.9688,2.591,3.141,300.3,292.1,-0.991,-3.328
2026-03-18 17:03:00,1387,13.46,-0.525,-0.396,50.3,49.77,4.708,5.956,7.156,8.72,44.74,995.9208,2.468,3.102,300.8,292.3,-0.974,-3.334
2026-03-18 17:04:00,1388,13.46,-0.452,-0.337,50.48,47.25,6.719,7.891,8.96,9.51,74.88,995.8691,2.988,3.603,301.3,292.0,-0.918,-3.338
2026-03-18 17:05:00,1389,13.46,-0.334,-0.194,48.04,47.2,5.288,5.948,7.362,7.938,64.3,995.9001,3.105,3.733,301.7,291.7,-0.83,-3.347
2026-03-18 17:06:00,1390,13.46,-0.198,-0.118,49.66,49.87,3.264,4.007,4.53,5.684,70.86,995.9431,3.727,4.457,301.6,291.7,-0.774,-3.346
2026-03-18 17:07:00,1391,13.46,-0.176,-0.094,47.68,45.64,4.473,5.817,6.589,7.546,82.8,995.9116,3.588,4.248,301.8,292.2,-0.746,-3.344
